rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord
20210610000161,11011,2021,00400060,067010,OFS,재무제표,BS,재무상태표,비유동부채,제 23 기,2021.03.31 현재,"2,221,532,115",제 22 기,2020.03.31 현재,"2,465,695,044",제 21 기,2019.03.31 현재,"851,204,304",10
20210610000161,11011,2021,00400060,067010,OFS,재무제표,BS,재무상태표,부채총계,제 23 기,2021.03.31 현재,"18,819,595,403",제 22 기,2020.03.31 현재,"18,520,546,659",제 21 기,2019.03.31 현재,"15,801,880,907",12
20210610000161,11011,2021,00400060,067010,OFS,재무제표,BS,재무상태표,자본금,제 23 기,2021.03.31 현재,"6,823,500,000",제 22 기,2020.03.31 현재,"6,823,500,000",제 21 기,2019.03.31 현재,"3,750,000,000",15
20210610000161,11011,2021,00400060,067010,OFS,재무제표,BS,재무상태표,이익잉여금,제 23 기,2021.03.31 현재,"38,597,875,098",제 22 기,2020.03.31 현재,"34,928,374,272",제 21 기,2019.03.31 현재,"36,133,784,397",19
20210610000161,11011,2021,00400060,067010,OFS,재무제표,BS,재무상태표,자본총계,제 23 기,2021.03.31 현재,"48,483,004,054",제 22 기,2020.03.31 현재,"44,813,503,228",제 21 기,2019.03.31 현재,"43,780,887,444",22
20210610000161,11011,2021,00400060,067010,OFS,재무제표,IS,손익계산서,매출액,제 23 기,2020.04.01 ~ 2021.03.31,"74,770,792,738",제 22 기,2019.04.01 ~ 2020.03.31,"70,398,030,286",제 21 기,2018.04.01 ~ 2019.03.31,"63,406,007,663",24
20210610000161,11011,2021,00400060,067010,OFS,재무제표,IS,손익계산서,영업이익,제 23 기,2020.04.01 ~ 2021.03.31,"4,751,309,182",제 22 기,2019.04.01 ~ 2020.03.31,"3,503,657,520",제 21 기,2018.04.01 ~ 2019.03.31,"1,414,054,695",26
20210610000161,11011,2021,00400060,067010,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 23 기,2020.04.01 ~ 2021.03.31,"5,024,570,335",제 22 기,2019.04.01 ~ 2020.03.31,"3,864,835,795",제 21 기,2018.04.01 ~ 2019.03.31,"1,889,267,123",28
20210610000161,11011,2021,00400060,067010,OFS,재무제표,IS,손익계산서,당기순이익,제 23 기,2020.04.01 ~ 2021.03.31,"4,909,838,332",제 22 기,2019.04.01 ~ 2020.03.31,"3,862,170,796",제 21 기,2018.04.01 ~ 2019.03.31,"1,882,181,046",30
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,유동자산,제 31 기,2021.03.31 현재,"18,070,667,851",제 30 기,2020.03.31 현재,"19,312,931,531",제 29 기,2019.03.31 현재,"18,079,335,574",1
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,비유동자산,제 31 기,2021.03.31 현재,"36,544,084,498",제 30 기,2020.03.31 현재,"30,345,443,090",제 29 기,2019.03.31 현재,"35,249,885,638",3
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,자산총계,제 31 기,2021.03.31 현재,"54,614,752,349",제 30 기,2020.03.31 현재,"49,658,374,621",제 29 기,2019.03.31 현재,"53,329,221,212",5
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,유동부채,제 31 기,2021.03.31 현재,"15,766,999,142",제 30 기,2020.03.31 현재,"13,519,968,653",제 29 기,2019.03.31 현재,"17,221,417,861",7
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,비유동부채,제 31 기,2021.03.31 현재,"2,301,428,769",제 30 기,2020.03.31 현재,"2,773,383,669",제 29 기,2019.03.31 현재,"1,736,120,970",9
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,부채총계,제 31 기,2021.03.31 현재,"18,068,427,911",제 30 기,2020.03.31 현재,"16,293,352,322",제 29 기,2019.03.31 현재,"18,957,538,831",11
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,자본금,제 31 기,2021.03.31 현재,"22,838,270,000",제 30 기,2020.03.31 현재,"22,401,255,500",제 29 기,2019.03.31 현재,"22,386,071,500",13
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 31 기,2021.03.31 현재,"-32,063,320,972",제 30 기,2020.03.31 현재,"-32,758,655,855",제 29 기,2019.03.31 현재,"-31,672,784,858",17
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,BS,재무상태표,자본총계,제 31 기,2021.03.31 현재,"36,546,324,438",제 30 기,2020.03.31 현재,"33,365,022,299",제 29 기,2019.03.31 현재,"34,371,682,381",21
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,IS,손익계산서,매출액,제 31 기,2020.04.01 ~ 2021.03.31,"23,477,908,383",제 30 기,2019.04.01 ~ 2020.03.31,"22,592,015,218",제 29 기,2018.04.01 ~ 2019.03.31,"35,751,939,484",23
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,IS,손익계산서,영업이익,제 31 기,2020.04.01 ~ 2021.03.31,"-1,408,265,950",제 30 기,2019.04.01 ~ 2020.03.31,"467,181,073",제 29 기,2018.04.01 ~ 2019.03.31,"1,662,145,638",25
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 31 기,2020.04.01 ~ 2021.03.31,"739,229,660",제 30 기,2019.04.01 ~ 2020.03.31,"-1,073,693,880",제 29 기,2018.04.01 ~ 2019.03.31,"1,412,578,871",27
20210616000349,11011,2021,00378363,060310,CFS,연결재무제표,IS,손익계산서,당기순이익,제 31 기,2020.04.01 ~ 2021.03.31,"695,334,883",제 30 기,2019.04.01 ~ 2020.03.31,"-1,080,358,319",제 29 기,2018.04.01 ~ 2019.03.31,"1,411,081,065",29
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,유동자산,제 31 기,2021.03.31 현재,"16,020,752,276",제 30 기,2020.03.31 현재,"18,023,023,716",제 29 기,2019.03.31 현재,"16,139,731,967",2
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,비유동자산,제 31 기,2021.03.31 현재,"35,810,440,935",제 30 기,2020.03.31 현재,"30,230,290,986",제 29 기,2019.03.31 현재,"34,923,747,600",4
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,자산총계,제 31 기,2021.03.31 현재,"51,831,193,211",제 30 기,2020.03.31 현재,"48,253,314,702",제 29 기,2019.03.31 현재,"51,063,479,567",6
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,유동부채,제 31 기,2021.03.31 현재,"14,676,537,890",제 30 기,2020.03.31 현재,"13,097,592,540",제 29 기,2019.03.31 현재,"16,273,940,263",8
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,비유동부채,제 31 기,2021.03.31 현재,"2,247,803,769",제 30 기,2020.03.31 현재,"2,773,383,669",제 29 기,2019.03.31 현재,"1,736,120,970",10
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,부채총계,제 31 기,2021.03.31 현재,"16,924,341,659",제 30 기,2020.03.31 현재,"15,870,976,209",제 29 기,2019.03.31 현재,"18,010,061,233",12
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,자본금,제 31 기,2021.03.31 현재,"22,838,270,000",제 30 기,2020.03.31 현재,"22,401,255,500",제 29 기,2019.03.31 현재,"22,386,071,500",15
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,이익잉여금,제 31 기,2021.03.31 현재,"-32,976,841,959",제 30 기,2020.03.31 현재,"-33,731,308,567",제 29 기,2019.03.31 현재,"-32,997,533,353",19
20210616000349,11011,2021,00378363,060310,OFS,재무제표,BS,재무상태표,자본총계,제 31 기,2021.03.31 현재,"34,906,851,552",제 30 기,2020.03.31 현재,"32,382,338,493",제 29 기,2019.03.31 현재,"33,053,418,334",22
20210616000349,11011,2021,00378363,060310,OFS,재무제표,IS,손익계산서,매출액,제 31 기,2020.04.01 ~ 2021.03.31,"21,999,630,153",제 30 기,2019.04.01 ~ 2020.03.31,"19,470,454,452",제 29 기,2018.04.01 ~ 2019.03.31,"31,950,585,373",24
20210616000349,11011,2021,00378363,060310,OFS,재무제표,IS,손익계산서,영업이익,제 31 기,2020.04.01 ~ 2021.03.31,"-1,419,946,008",제 30 기,2019.04.01 ~ 2020.03.31,"389,061,821",제 29 기,2018.04.01 ~ 2019.03.31,"1,530,441,526",26
20210616000349,11011,2021,00378363,060310,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 31 기,2020.04.01 ~ 2021.03.31,"795,704,068",제 30 기,2019.04.01 ~ 2020.03.31,"-722,858,848",제 29 기,2018.04.01 ~ 2019.03.31,"1,183,019,836",28
20210616000349,11011,2021,00378363,060310,OFS,재무제표,IS,손익계산서,당기순이익,제 31 기,2020.04.01 ~ 2021.03.31,"754,466,608",제 30 기,2019.04.01 ~ 2020.03.31,"-728,262,536",제 29 기,2018.04.01 ~ 2019.03.31,"1,184,580,583",30
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,유동자산,제 34 기,2021.03.31 현재,"43,245,769,266",제 33 기,2020.03.31 현재,"56,790,060,670",제 32 기,2019.03.31 현재,"35,443,028,359",2
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,비유동자산,제 34 기,2021.03.31 현재,"27,260,817,590",제 33 기,2020.03.31 현재,"25,698,161,286",제 32 기,2019.03.31 현재,"25,721,926,432",4
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,자산총계,제 34 기,2021.03.31 현재,"70,506,586,856",제 33 기,2020.03.31 현재,"82,488,221,956",제 32 기,2019.03.31 현재,"61,164,954,791",6
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,유동부채,제 34 기,2021.03.31 현재,"32,401,022,281",제 33 기,2020.03.31 현재,"55,993,452,027",제 32 기,2019.03.31 현재,"25,809,210,675",8
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,비유동부채,제 34 기,2021.03.31 현재,"10,753,261,726",제 33 기,2020.03.31 현재,"447,904,637",제 32 기,2019.03.31 현재,"10,431,791,000",10
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,부채총계,제 34 기,2021.03.31 현재,"43,154,284,007",제 33 기,2020.03.31 현재,"56,441,356,664",제 32 기,2019.03.31 현재,"36,241,001,675",12
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,자본금,제 34 기,2021.03.31 현재,"19,214,457,500",제 33 기,2020.03.31 현재,"19,214,457,500",제 32 기,2019.03.31 현재,"19,214,457,500",15
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,이익잉여금,제 34 기,2021.03.31 현재,"7,688,205,077",제 33 기,2020.03.31 현재,"6,382,767,520",제 32 기,2019.03.31 현재,"5,259,855,344",19
20210610000250,11011,2021,00110875,020180,OFS,재무제표,BS,재무상태표,자본총계,제 34 기,2021.03.31 현재,"27,352,302,849",제 33 기,2020.03.31 현재,"26,046,865,292",제 32 기,2019.03.31 현재,"24,923,953,116",22
20210610000250,11011,2021,00110875,020180,OFS,재무제표,IS,손익계산서,매출액,제 34 기,2020.04.01 ~ 2021.03.31,"193,750,021,378",제 33 기,2019.04.01 ~ 2020.03.31,"175,863,952,292",제 32 기,2018.04.01 ~ 2019.03.31,"207,514,835,847",24
20210610000250,11011,2021,00110875,020180,OFS,재무제표,IS,손익계산서,영업이익,제 34 기,2020.04.01 ~ 2021.03.31,"2,341,315,392",제 33 기,2019.04.01 ~ 2020.03.31,"2,107,652,824",제 32 기,2018.04.01 ~ 2019.03.31,"1,782,618,244",26
20210610000250,11011,2021,00110875,020180,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 34 기,2020.04.01 ~ 2021.03.31,"2,166,338,010",제 33 기,2019.04.01 ~ 2020.03.31,"1,993,827,371",제 32 기,2018.04.01 ~ 2019.03.31,"1,920,456,017",28
20210610000250,11011,2021,00110875,020180,OFS,재무제표,IS,손익계산서,당기순이익,제 34 기,2020.04.01 ~ 2021.03.31,"1,689,726,707",제 33 기,2019.04.01 ~ 2020.03.31,"1,507,201,326",제 32 기,2018.04.01 ~ 2019.03.31,"1,563,148,435",30
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,유동자산,제 27 기,2021.02.28 현재,"12,562,916,710",제 26 기,2020.02.29 현재,"18,893,488,409",제 25 기,2019.02.28 현재,"22,566,808,032",1
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,비유동자산,제 27 기,2021.02.28 현재,"23,519,956,694",제 26 기,2020.02.29 현재,"33,533,970,298",제 25 기,2019.02.28 현재,"13,157,771,219",3
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,자산총계,제 27 기,2021.02.28 현재,"36,082,873,404",제 26 기,2020.02.29 현재,"52,427,458,707",제 25 기,2019.02.28 현재,"35,724,579,251",5
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,유동부채,제 27 기,2021.02.28 현재,"4,994,057,965",제 26 기,2020.02.29 현재,"7,870,725,724",제 25 기,2019.02.28 현재,"6,564,091,349",7
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,비유동부채,제 27 기,2021.02.28 현재,"19,196,691,871",제 26 기,2020.02.29 현재,"22,637,856,733",제 25 기,2019.02.28 현재,"4,951,014,838",9
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,부채총계,제 27 기,2021.02.28 현재,"24,190,749,836",제 26 기,2020.02.29 현재,"30,508,582,457",제 25 기,2019.02.28 현재,"11,515,106,187",11
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,자본금,제 27 기,2021.02.28 현재,"4,854,999,899",제 26 기,2020.02.29 현재,"4,854,999,899",제 25 기,2019.02.28 현재,"4,854,999,899",13
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 27 기,2021.02.28 현재,"2,553,696,679",제 26 기,2020.02.29 현재,"12,153,377,667",제 25 기,2019.02.28 현재,"13,350,262,919",17
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,BS,재무상태표,자본총계,제 27 기,2021.02.28 현재,"11,892,123,568",제 26 기,2020.02.29 현재,"21,918,876,250",제 25 기,2019.02.28 현재,"24,209,473,064",21
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,IS,손익계산서,매출액,제 27 기,2020.03.01 ~ 2021.02.28,"1,647,418,085",제 26 기,2019.03.01 ~ 2020.02.29,"51,875,942,867",제 25 기,2018.03.01 ~ 2019.02.28,"51,685,008,988",23
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,IS,손익계산서,영업이익,제 27 기,2020.03.01 ~ 2021.02.28,"-9,459,341,325",제 26 기,2019.03.01 ~ 2020.02.29,"-647,312,019",제 25 기,2018.03.01 ~ 2019.02.28,"1,721,807,226",25
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 27 기,2020.03.01 ~ 2021.02.28,"-9,566,024,037",제 26 기,2019.03.01 ~ 2020.02.29,"-866,199,247",제 25 기,2018.03.01 ~ 2019.02.28,"1,666,663,534",27
20210528000522,11011,2021,01041828,950170,CFS,연결재무제표,IS,손익계산서,당기순이익,제 27 기,2020.03.01 ~ 2021.02.28,"-10,073,049,194",제 26 기,2019.03.01 ~ 2020.02.29,"-1,568,493,281",제 25 기,2018.03.01 ~ 2019.02.28,"793,465,156",29
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,유동자산,제 27 기,2021.02.28 현재,"11,009,549,499",제 26 기,2020.02.29 현재,"16,646,434,694",제 25 기,2019.02.28 현재,"18,969,706,874",2
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,비유동자산,제 27 기,2021.02.28 현재,"23,801,231,531",제 26 기,2020.02.29 현재,"32,637,680,249",제 25 기,2019.02.28 현재,"15,050,661,854",4
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,자산총계,제 27 기,2021.02.28 현재,"34,810,781,030",제 26 기,2020.02.29 현재,"49,284,114,943",제 25 기,2019.02.28 현재,"34,020,368,728",6
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,유동부채,제 27 기,2021.02.28 현재,"3,864,278,077",제 26 기,2020.02.29 현재,"5,953,642,666",제 25 기,2019.02.28 현재,"5,774,995,797",8
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,비유동부채,제 27 기,2021.02.28 현재,"18,783,016,526",제 26 기,2020.02.29 현재,"21,812,852,290",제 25 기,2019.02.28 현재,"4,459,176,866",10
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,부채총계,제 27 기,2021.02.28 현재,"22,647,294,603",제 26 기,2020.02.29 현재,"27,766,494,956",제 25 기,2019.02.28 현재,"10,234,172,663",12
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,자본금,제 27 기,2021.02.28 현재,"4,854,999,899",제 26 기,2020.02.29 현재,"4,854,999,899",제 25 기,2019.02.28 현재,"4,854,999,899",15
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,이익잉여금,제 27 기,2021.02.28 현재,"2,230,372,216",제 26 기,2020.02.29 현재,"11,580,709,910",제 25 기,2019.02.28 현재,"13,865,406,071",19
20210528000522,11011,2021,01041828,950170,OFS,재무제표,BS,재무상태표,자본총계,제 27 기,2021.02.28 현재,"12,163,486,427",제 26 기,2020.02.29 현재,"21,517,619,987",제 25 기,2019.02.28 현재,"23,786,196,065",22
20210528000522,11011,2021,01041828,950170,OFS,재무제표,IS,손익계산서,매출액,제 27 기,2020.03.01 ~ 2021.02.28,"1,333,411,931",제 26 기,2019.03.01 ~ 2020.02.29,"44,916,042,612",제 25 기,2018.03.01 ~ 2019.02.28,"49,192,196,674",24
20210528000522,11011,2021,01041828,950170,OFS,재무제표,IS,손익계산서,영업이익,제 27 기,2020.03.01 ~ 2021.02.28,"-8,800,666,280",제 26 기,2019.03.01 ~ 2020.02.29,"1,441,872,745",제 25 기,2018.03.01 ~ 2019.02.28,"2,466,712,295",26
20210528000522,11011,2021,01041828,950170,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 27 기,2020.03.01 ~ 2021.02.28,"-8,774,417,678",제 26 기,2019.03.01 ~ 2020.02.29,"-1,303,622,769",제 25 기,2018.03.01 ~ 2019.02.28,"2,430,570,896",28
20210528000522,11011,2021,01041828,950170,OFS,재무제표,IS,손익계산서,당기순이익,제 27 기,2020.03.01 ~ 2021.02.28,"-9,281,442,835",제 26 기,2019.03.01 ~ 2020.02.29,"-2,055,957,811",제 25 기,2018.03.01 ~ 2019.02.28,"1,546,978,643",30
20210510000378,11011,2021,01394377,334890,OFS,재무제표,BS,재무상태표,유동자산,제 3 기,2021.02.28 현재,"7,969,577,184",제 2 기,2020.08.31 현재,"5,742,518,047",제 1 기,2019.10.31 현재,"1,501,808,677",2
20210510000378,11011,2021,01394377,334890,OFS,재무제표,BS,재무상태표,비유동자산,제 3 기,2021.02.28 현재,"147,917,308,000",제 2 기,2020.08.31 현재,"148,818,380,000",제 1 기,2019.10.31 현재,0,4
20210510000378,11011,2021,01394377,334890,OFS,재무제표,BS,재무상태표,자산총계,제 3 기,2021.02.28 현재,"155,886,885,184",제 2 기,2020.08.31 현재,"154,560,898,047",제 1 기,2019.10.31 현재,"1,501,808,677",6
20210510000378,11011,2021,01394377,334890,OFS,재무제표,BS,재무상태표,유동부채,제 3 기,2021.02.28 현재,"46,699,542",제 2 기,2020.08.31 현재,"18,585,336",제 1 기,2019.10.31 현재,"141,918",8
20210510000378,11011,2021,01394377,334890,OFS,재무제표,BS,재무상태표,부채총계,제 3 기,2021.02.28 현재,"46,699,542",제 2 기,2020.08.31 현재,"18,585,336",제 1 기,2019.10.31 현재,"141,918",12
20210510000378,11011,2021,01394377,334890,OFS,재무제표,BS,재무상태표,자본금,제 3 기,2021.02.28 현재,"24,000,000,000",제 2 기,2020.08.31 현재,"24,000,000,000",제 1 기,2019.10.31 현재,"300,000,000",15
20210510000378,11011,2021,01394377,334890,OFS,재무제표,BS,재무상태표,이익잉여금,제 3 기,2021.02.28 현재,"38,363,157,551",제 2 기,2020.08.31 현재,"37,065,284,620",제 1 기,2019.10.31 현재,"1,666,759",19
20210510000378,11011,2021,01394377,334890,OFS,재무제표,BS,재무상태표,자본총계,제 3 기,2021.02.28 현재,"155,840,185,642",제 2 기,2020.08.31 현재,"154,542,312,711",제 1 기,2019.10.31 현재,"1,501,666,759",22
20210510000378,11011,2021,01394377,334890,OFS,재무제표,IS,손익계산서,매출액,제 3 기,2020.09.01 ~ 2021.02.28,"2,845,618,203",제 2 기,2019.11.01 ~ 2020.08.31,"37,416,791,297",제 1 기,2019.07.16 ~ 2019.10.31,0,24
20210510000378,11011,2021,01394377,334890,OFS,재무제표,IS,손익계산서,영업이익,제 3 기,2020.09.01 ~ 2021.02.28,"2,735,121,966",제 2 기,2019.11.01 ~ 2020.08.31,"37,059,514,179",제 1 기,2019.07.16 ~ 2019.10.31,"-141,918",26
20210510000378,11011,2021,01394377,334890,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 3 기,2020.09.01 ~ 2021.02.28,"2,744,775,190",제 2 기,2019.11.01 ~ 2020.08.31,"37,065,284,620",제 1 기,2019.07.16 ~ 2019.10.31,"1,666,759",28
20210510000378,11011,2021,01394377,334890,OFS,재무제표,IS,손익계산서,당기순이익,제 3 기,2020.09.01 ~ 2021.02.28,"2,744,775,190",제 2 기,2019.11.01 ~ 2020.08.31,"37,065,284,620",제 1 기,2019.07.16 ~ 2019.10.31,"1,666,759",30
