rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,ord,thstrm_add_amount,frmtrm_add_amount
20210514000409,11012,2021,00349060,042520,OFS,재무제표,BS,재무상태표,자본총계,제 23 기반기말,2021.03.31 현재,"57,569,994,456",제 22 기말,2020.09.30 현재,"60,124,777,909",22,,
20210514000409,11012,2021,00349060,042520,OFS,재무제표,IS,손익계산서,매출액,제 23 기반기,2020.10.01 ~ 2021.03.31,"9,915,045,112",제 22 기반기,2019.10.01 ~ 2020.03.31,"18,584,809,044",24,"22,216,339,080","33,348,236,199"
20210514000409,11012,2021,00349060,042520,OFS,재무제표,IS,손익계산서,영업이익,제 23 기반기,2020.10.01 ~ 2021.03.31,"-1,367,317,524",제 22 기반기,2019.10.01 ~ 2020.03.31,"5,925,157,787",26,"-5,207,937,651","10,579,350,548"
20210514000409,11012,2021,00349060,042520,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 23 기반기,2020.10.01 ~ 2021.03.31,"-1,587,860,859",제 22 기반기,2019.10.01 ~ 2020.03.31,"2,338,096,076",28,"-3,223,679,788","6,390,173,583"
20210514000409,11012,2021,00349060,042520,OFS,재무제표,IS,손익계산서,당기순이익,제 23 기반기,2020.10.01 ~ 2021.03.31,"-2,791,880,189",제 22 기반기,2019.10.01 ~ 2020.03.31,"1,589,167,427",30,"-2,554,783,453","4,842,506,997"
20210414001508,11012,2021,01391033,338100,OFS,재무제표,BS,재무상태표,유동자산,제 4 기반기말,2021.02.28 현재,"3,620,215,750",제 3 기말,2020.11.30 현재,"2,762,367,336",2,,
20210414001508,11012,2021,01391033,338100,OFS,재무제표,BS,재무상태표,비유동자산,제 4 기반기말,2021.02.28 현재,"90,288,939,938",제 3 기말,2020.11.30 현재,"90,239,432,387",4,,
20210414001508,11012,2021,01391033,338100,OFS,재무제표,BS,재무상태표,자산총계,제 4 기반기말,2021.02.28 현재,"93,909,155,688",제 3 기말,2020.11.30 현재,"93,001,799,723",6,,
20210414001508,11012,2021,01391033,338100,OFS,재무제표,BS,재무상태표,유동부채,제 4 기반기말,2021.02.28 현재,"2,450,548,767",제 3 기말,2020.11.30 현재,"96,090,651",8,,
20210414001508,11012,2021,01391033,338100,OFS,재무제표,BS,재무상태표,부채총계,제 4 기반기말,2021.02.28 현재,"2,450,548,767",제 3 기말,2020.11.30 현재,"96,090,651",12,,
20210414001508,11012,2021,01391033,338100,OFS,재무제표,BS,재무상태표,자본금,제 4 기반기말,2021.02.28 현재,"9,330,000,000",제 3 기말,2020.11.30 현재,"9,330,000,000",15,,
20210414001508,11012,2021,01391033,338100,OFS,재무제표,BS,재무상태표,이익잉여금,제 4 기반기말,2021.02.28 현재,"1,414,704,868",제 3 기말,2020.11.30 현재,"2,861,807,019",19,,
20210414001508,11012,2021,01391033,338100,OFS,재무제표,BS,재무상태표,자본총계,제 4 기반기말,2021.02.28 현재,"91,458,606,921",제 3 기말,2020.11.30 현재,"92,905,709,072",22,,
20210414001508,11012,2021,01391033,338100,OFS,재무제표,IS,손익계산서,매출액,제 4 기반기,2020.12.01 ~ 2021.02.28,"1,508,679,969",제 3 기반기,2020.06.01 ~ 2020.08.31,"1,014,691,818",24,"1,508,679,969","1,014,691,818"
20210414001508,11012,2021,01391033,338100,OFS,재무제표,IS,손익계산서,영업이익,제 4 기반기,2020.12.01 ~ 2021.02.28,"772,179,210",제 3 기반기,2020.06.01 ~ 2020.08.31,"944,868,811",26,"772,179,210","944,868,811"
20210414001508,11012,2021,01391033,338100,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 4 기반기,2020.12.01 ~ 2021.02.28,"773,437,849",제 3 기반기,2020.06.01 ~ 2020.08.31,"946,493,870",28,"773,437,849","946,493,870"
20210414001508,11012,2021,01391033,338100,OFS,재무제표,IS,손익계산서,당기순이익,제 4 기반기,2020.12.01 ~ 2021.02.28,"773,437,849",제 3 기반기,2020.06.01 ~ 2020.08.31,"946,493,870",30,"773,437,849","946,493,870"
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,유동자산,제 47 기반기말,2021.02.28 현재,"35,321,405,760",제 46 기말,2020.08.31 현재,"28,862,725,245",1,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,비유동자산,제 47 기반기말,2021.02.28 현재,"52,663,934,675",제 46 기말,2020.08.31 현재,"54,318,775,850",3,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,자산총계,제 47 기반기말,2021.02.28 현재,"87,985,340,435",제 46 기말,2020.08.31 현재,"83,181,501,095",5,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,유동부채,제 47 기반기말,2021.02.28 현재,"17,122,010,573",제 46 기말,2020.08.31 현재,"13,669,404,376",7,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,비유동부채,제 47 기반기말,2021.02.28 현재,"8,264,412,884",제 46 기말,2020.08.31 현재,"8,655,556,129",9,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,부채총계,제 47 기반기말,2021.02.28 현재,"25,386,423,457",제 46 기말,2020.08.31 현재,"22,324,960,505",11,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,자본금,제 47 기반기말,2021.02.28 현재,"4,939,656,500",제 46 기말,2020.08.31 현재,"4,939,656,500",13,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 47 기반기말,2021.02.28 현재,"46,674,429,187",제 46 기말,2020.08.31 현재,"44,950,606,030",17,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,BS,재무상태표,자본총계,제 47 기반기말,2021.02.28 현재,"62,598,916,978",제 46 기말,2020.08.31 현재,"60,856,540,590",21,,
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,IS,손익계산서,매출액,제 47 기반기,2020.09.01 ~ 2021.02.28,"18,230,177,152",제 46 기반기,2019.09.01 ~ 2020.02.28,"16,863,952,975",23,"39,510,221,798","35,661,730,340"
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,IS,손익계산서,영업이익,제 47 기반기,2020.09.01 ~ 2021.02.28,"1,364,757,106",제 46 기반기,2019.09.01 ~ 2020.02.28,"-184,769,010",25,"2,408,464,213","-59,268,159"
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 47 기반기,2020.09.01 ~ 2021.02.28,"864,078,819",제 46 기반기,2019.09.01 ~ 2020.02.28,"-17,787,353",27,"2,349,301,441","400,321,597"
20210414000837,11012,2021,00155373,093380,CFS,연결재무제표,IS,손익계산서,당기순이익,제 47 기반기,2020.09.01 ~ 2021.02.28,"507,070,995",제 46 기반기,2019.09.01 ~ 2020.02.28,"69,816,094",29,"1,899,542,114","389,395,748"
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,유동자산,제 47 기반기말,2021.02.28 현재,"35,254,231,276",제 46 기말,2020.08.31 현재,"28,625,184,076",2,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,비유동자산,제 47 기반기말,2021.02.28 현재,"52,727,311,342",제 46 기말,2020.08.31 현재,"54,423,079,274",4,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,자산총계,제 47 기반기말,2021.02.28 현재,"87,981,542,618",제 46 기말,2020.08.31 현재,"83,048,263,350",6,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,유동부채,제 47 기반기말,2021.02.28 현재,"17,193,505,902",제 46 기말,2020.08.31 현재,"13,618,186,395",8,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,비유동부채,제 47 기반기말,2021.02.28 현재,"8,191,320,181",제 46 기말,2020.08.31 현재,"8,565,469,080",10,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,부채총계,제 47 기반기말,2021.02.28 현재,"25,384,826,083",제 46 기말,2020.08.31 현재,"22,183,655,475",12,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,자본금,제 47 기반기말,2021.02.28 현재,"4,939,656,500",제 46 기말,2020.08.31 현재,"4,939,656,500",15,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,이익잉여금,제 47 기반기말,2021.02.28 현재,"46,687,031,683",제 46 기말,2020.08.31 현재,"45,006,992,854",19,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,BS,재무상태표,자본총계,제 47 기반기말,2021.02.28 현재,"62,596,716,535",제 46 기말,2020.08.31 현재,"60,864,607,875",22,,
20210414000837,11012,2021,00155373,093380,OFS,재무제표,IS,손익계산서,매출액,제 47 기반기,2020.09.01 ~ 2021.02.28,"18,229,597,152",제 46 기반기,2019.09.01 ~ 2020.02.28,"16,948,424,388",24,"39,477,425,884","35,610,303,876"
20210414000837,11012,2021,00155373,093380,OFS,재무제표,IS,손익계산서,영업이익,제 47 기반기,2020.09.01 ~ 2021.02.28,"1,351,980,386",제 46 기반기,2019.09.01 ~ 2020.02.28,"-234,690,887",26,"2,385,204,453","-35,287,776"
20210414000837,11012,2021,00155373,093380,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 47 기반기,2020.09.01 ~ 2021.02.28,"861,845,636",제 46 기반기,2019.09.01 ~ 2020.02.28,"-58,085,451",28,"2,335,626,159","435,465,734"
20210414000837,11012,2021,00155373,093380,OFS,재무제표,IS,손익계산서,당기순이익,제 47 기반기,2020.09.01 ~ 2021.02.28,"507,659,813",제 46 기반기,2019.09.01 ~ 2020.02.28,"30,328,246",30,"1,889,274,386","416,612,107"
